



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
11966;"Centro de Servicios Sociales Guindalera";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario solicitar cita previa, salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ";"   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ";"  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   zona wifi  ";"Metro: Diego de Leon (líneas 4, 5 y 6) Bus: 1, 43, 48 y 74";"  Ambito de Actuación    Barrio Recoletos  Barrio Goya  Barrio Fuente del Berro  Barrio Guindalera  Barrio Lista  Barrio Castellana            ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f69a66051361c010VgnVCM1000000b205a0aRCRD";"PILAR DE ZARAGOZA";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"443357";"4476296";"40.43349910050292";"-3.6691167784691703";"917 130 701 ";"";"cssguindalera@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
5886896;"Centro de Servicios Sociales Huerta de Villaverde";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ";"   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ";"  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc.  ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   ";" Bus: 22, 76, 79, 86, 131   Renfe: Puente Alcocer  El Centro esta ubicado en el mismo edificio de la Junta Municipal de Villaverde, y su entrada se encuentra en la fachada trasera. ";"  Ambito de Actuación    Barrio de San Andrés  Barrio de Los Ángeles  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9ecc8ef4e77ac210VgnVCM1000000b205a0aRCRD";"HUERTA DE VILLAVERDE (JUNTA MUNICIPAL DISTRITO)";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"439875";"4466845";"40.348114880237965";"-3.7092727813976794";"915 887 794 / 915 888 900";"";"csshuertavillaverde@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
11970;"Centro de Servicios Sociales Jose Villarreal";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ";"   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ";"  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   ";" Metro: Legazpi (lineas 3 y 6)  Bus: 8, 16, 18, 19, 45, 47, 59, 62, 76, 78, 85, 86, 148, 247. ";"  Ambito de Actuación    Barrio Imperial  Barrio Acacias  Barrio Chopera  Barrio Legazpi  Barrio Delicias  Barrio Palos de Moguer  Barrio Atocha  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=746966051361c010VgnVCM1000000b205a0aRCRD";"GUILLERMO DE OSMA";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28045";"CHOPERA";"ARGANZUELA";"440953";"4471932";"40.39401854488283";"-3.697052144961612";"915 177 217 / 915 177 224 / 915 177 225                                                  
";"";"cssjvillarreal@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
4821180;"Centro de Servicios Sociales Loyola de Palacio";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ";"   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ";"  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   ";"Metro: San Fermín-Orcasur (línea 3)  Bus: 18, 22, 23, 59, 78, 79, 85, 86, 123 y 130 ";"  Ambito de Actuación    Barrio de San Fermín  Barrio de Orcasur  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4bea27cd8978110VgnVCM1000000b205a0aRCRD";"SILVINA";"CALLE";"V";"10";"2ª";"";"";"";"MADRID";"MADRID";"28041";"SAN FERMIN";"USERA";"441386";"4468853";"40.36631185725801";"-3.6916666866352674";"915 006 846 / 915 003 738";"";"cssloyolap@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
11955;"Centro de Servicios Sociales Luis Vives";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ";"   Atención al público : de lunes a viernes de 9 a 13, y de 15 a 19 horas, con petición de cita previa.  ";"  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   zona wifi  ";" Metro: Simancas (línea 7)  Bus: 4, 38, 48, 70 y 109 ";"  Ambito de Actuación    Barrio Ventas  Barrio Quintana  Barrio Concepción  Barrio San Pascual  Barrio San Juan Bautista  Barrio Colina  Barrio Atalaya  Barrio Costillares  ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4dba66051361c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"NUM";"160";"";"";"";"";"MADRID";"MADRID";"28037";"PUEBLO NUEVO";"CIUDAD LINEAL";"446786";"4475211";"40.42395169186788";"-3.6286003047950564";"914 402 360 (Citas) / 914 402 362 (Información del Centro)";"";"cssluisvives@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
174917;"Centro de Servicios Sociales Maravillas";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ";"   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ";"  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ), Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   ";" Metro: Tribunal (líneas 1 y 10)  Bus: 40, 149 y M2 ";"  Ambito de Actuación    Barrio Universidad  Barrio Justicia   ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=06fd14c4d661c010VgnVCM1000000b205a0aRCRD";"SAN JOAQUIN";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440605";"4475331";"40.42461360444157";"-3.7014702220707294";"915 888 818 / 915 888 897";"";"cssmaravillas@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
11963;"Centro de Servicios Sociales Marta Esquivias Tallada";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario solicitar cita previa, salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales: 
 
 En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas. 
 A través de los  canales de Línea Madrid: 
 
 En línea:  Servicio de Cita Previa   
 Presencial: en las  Oficinas de Atención al Ciudadano . 
 Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 ) 
 
 
 ";" 
  Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa. 
 ";" 
 Información, orientación y asesoramiento sobre derechos y recursos sociales. 
 Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social. 
 Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. 
 Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.  
 ";" Metro: Quevedo (línea 2), Moncloa (líneas 3 y 6) y Arg&uuml;elles (líneas 3, 4 y 6) 
 Bus: 2, 16, 61  ";"  Ambito de Actuación  
 
 Barrio Gaztambide 
 Barrio Arapiles 
 Barrio Trafalgar 
 Barrio Almagro 
 Barrio Rios Rosas 
 Barrio Vallehermoso 
 ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a4a66051361c010VgnVCM1000000b205a0aRCRD";"PONTEVEDRA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28015";"ARAPILES";"CHAMBERI";"439804";"4476444";"40.43458232083789";"-3.71101765428563";"915 499 900 / 915 499 934     ";"";"csschamberi@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
55076;"Centro de Servicios Sociales María Zayas";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ";"   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ";"  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   ";" Metro: Tetuán (línea 1)  Bus: 11, 66 y 124 ";"  Ambito de Actuación    Barrio de Bellas Vistas  Barrio de Cuatro Caminos  Barrio de Berruguete  Barrio Castillejos (compartido con el Centro de Servicios Sociales Vicente Ferrer)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a56b3e42751c010VgnVCM2000000c205a0aRCRD";"MARIA ZAYAS";"TRAVESIA";"V";"S/N";"";"";"";"";"MADRID";"MADRID";"28039";"BERRUGUETE";"TETUAN";"440645";"4479191";"40.45938903047262";"-3.7013600299327027";"914 492 140 / 914 492 141";"";"cssmariazayas@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
11959;"Centro de Servicios Sociales Monseñor Oscar Romero";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales: 
 
 En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas. 
 A través de los  canales de Línea   Madrid: 
 
 En línea:  Servicio de Cita Previa   
 Presencial: en las  Oficinas de Atención al Ciudadano . 
 Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 ) 
 
 
 ";" 
  Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa. 
 ";" 
 Información, orientación y asesoramiento sobre derechos y recursos sociales. 
 Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social. 
 Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. 
 Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.  
 ";" Metro: Eugenia de Montijo (línea 5) 
 Bus: 17, 34, 35 y 108 ";"  Ámbito de actuación  
 
 Barrio Vista Alegre 
 Barrio Buenavista 
 Barrio Puerta Bonita ( excepto algunas calles a consultar en el Centro de Servicios Sociales) 
 Barrio de Abrantes  (excepto algunas calles a consultar en el Centro de Servicios Sociales ) 
 ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=93ea66051361c010VgnVCM1000000b205a0aRCRD";"MONSEÑOR OSCAR ROMERO";"CALLE";"V";"42";"";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"436916";"4470615";"40.381857918294784";"-3.744486133499755";"913 602 980 / 913 602 981";"";"cssmor@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
5211604;"Centro de Servicios Sociales Pablo Casals";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ";"   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ";"  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ), Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   ";" Metro: San Blas (línea 7), Simancas (línea 7)  Bus: 4, 38, 48, 153 ";"  Ámbito de actuación    Barrio de Hellín  Barrio de Amposta  Barrio de Arcos  Barrio de Las Rosas  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2b7e6ad5aade110VgnVCM1000000b205a0aRCRD";"POBLADURA DEL VALLE";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28037";"AMPOSTA";"SAN BLAS-CANILLEJAS";"447549";"4475448";"40.42612627597509";"-3.6196258294576653";"917 609 840";"";"csspablocasals@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
11972;"Centro de Servicios Sociales Pablo Neruda";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales: 
 
 En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas. 
 A través de los  canales de Línea   Madrid: 
 
 En línea:  Servicio de Cita Previa   
 Presencial: en las  Oficinas de Atención al Ciudadano . 
 Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 ) 
 
 
 ";" 
  Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa. 
  Petición de citas: 
 
 En el Centro de Servicios Sociales: presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas. 
 
 
 ";" 
 Información, orientación y asesoramiento sobre derechos y recursos sociales. 
 Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social. 
 Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. 
 Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.  
 zona wifi 
 ";" Metro: Miguel Hernández (línea 1) 
 Bus: 10, 57, 144 y 310 ";"  Ámbito de actuación  
 
 Barrio  Palomeras Sureste 
 Barrio Portazgo (compartido con el Centro de Servicios Sociales Ramón Perez de Ayala) 
 ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e90b66051361c010VgnVCM1000000b205a0aRCRD";"GERARDO DIEGO";"CALLE";"NUM";"8";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445409";"4470917";"40.385179370371446";"-3.6444628142076514";"913 806 842   
Teléfono cita previa: 913 806 840 ";"";"csspabloneruda@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
165907;"Centro de Servicios Sociales Plaza Elíptica";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales: 
 
 En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas. 
 A través de los  canales de Línea   Madrid: 
 
 En línea:  Servicio de Cita Previa   
 Presencial: en las  Oficinas de Atención al Ciudadano . 
 Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 ) 
 
 
 ";" 
  Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa. 
 ";" 
 Información, orientación y asesoramiento sobre derechos y recursos sociales. 
 Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social. 
 Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. 
 Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.  
 ";" Metro: Plaza Elíptica (líneas 6 y 11) 
 Bus: 47, 55, 60, 81, 116, 155, 247 y E1 ";"  Actividades  
 
 Orientadas a la integración social     
 
  Ámbito de actuación  
 
 Barrio Comillas 
 Barrio Opañel 
 Barrio Abrantes 
 ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19369475d381c010VgnVCM1000000b205a0aRCRD";"ANTONIO DE LEYVA";"CALLE";"V";"86";"";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"439223";"4471078";"40.386209559998555";"-3.717365633719129";"915 655 660 / 915 655 661";"";"cssplazaeliptica@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
11965;"Centro de Servicios Sociales Puerta de Toledo";" Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ";"   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ";"  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.    ";" Metro: Puerta Toledo (línea 5)  Bus: 3, 17 , 18 , 23 , 35, 41, 60, 148, C1 y C2. ";"  Ámbito de Actuación:    Barrio Sol  Barrio Embajadores  Barrio Palacio  Barrio Cortes  ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=303b66051361c010VgnVCM1000000b205a0aRCRD";"PALOMA";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439732";"4473455";"40.40765084302009";"-3.711582703514813";"915 885 067 / 915 885 068 / 915 885 069";"";"cssptoledo@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales"; 
