



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
12427;"Mercado municipal de Guzmán el Bueno";"El mercado de Guzmán el Bueno, inaugurado en 1951, presenta desde 2005 unas instalaciones e imagen totalmente renovadas. Cuenta con una planta baja de mercado tradicional, en la que se ubican puestos de alimentación y una planta primera, en la que se encuentra un moderno supermercado de Ahorramás. Dispone de ascensores para garantizar accesibilidad universal.";" De lunes a viernes de 9 a 20:30 horas. Sábado de 9 a 14 horas. ";"";" Metro: Moncloa (línea 3, 6).  Bus: 1 , 2 , 16 , 41, 44, 46, 61, 82, 83, 132, 133, 202, C1, C2, G. ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=87d6e1635561c010VgnVCM1000000b205a0aRCRD";"ANDRES MELLADO";"CALLE";"V";"43";"";"";"";"";"MADRID";"MADRID";"28015";"GAZTAMBIDE";"CHAMBERI";"439508";"4476488";"40.43495717590039";"-3.7145114819530365";"915 434 102";"";"mercadoguzman@outlook.es";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
4824028;"Mercado municipal de Ibiza";" El mercado de Ibiza, inaugurado en 1954, cuenta desde 2010 con unas instalaciones totalmente renovadas, que ha permitido la remodelación integral de sus instalaciones y servicios. Ubicado a pocos metros del parque del Retiro, con acceso por el bulevar de la calle Ibiza y por la calle Lope de Rueda, se encuentra el mercado de Ibiza, un moderno equipamiento en el que se agrupan más de 30 locales comerciales distribuidos en dos plantas comerciales intercomunicadas; en la superior se ubican los puestos de mercado tradicional, todos ellos con el más moderno equipamiento, y en la inferior, un supermercado de Ahorramás, que complementa a la perfección la oferta alimentaria y de productos de gran consumo. ";"  Invierno : de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábados de 9 a 14 horas. 
  Verano  (mayo a octubre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14 horas. ";"";" Metro: Ibiza (línea 9). 
 Bus: 15, 20, 26, 61, 63, 152, 202, 215, C. ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c5f5f962d888110VgnVCM2000000c205a0aRCRD";"IBIZA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28009";"IBIZA";"RETIRO";"442642";"4474600";"40.41817157699025";"-3.677392762224429";"914 091 800                  
";"";"mcdoibizaenmadrid@yahoo.es";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12431;"Mercado municipal de Jesús del Gran Poder";"Mercado construido en 1963 en el barrio de Almendrales (distrito de Usera), muy cercano al área comercial de Marcelo Usera. Dispone de medios de transporte públicos próximos (metro y autobuses). Integra una oferta comercial variada y completa, que busca satisfacer a todos los gustos y paladares, pues cuenta con una amplia representación de puestos de alimentación en fresco, entre los que destacan, entre otros, sus excelentes carnicerías, charcuterías, pescaderías, fruterías y pollerías, que ponen a disposición de sus clientes su gran selección de productos a lo largo de todo el año. La panadería, el herbolario, la tienda de variantes o el supermercado DIA complementan las posibilidades de compra..";" Invierno: de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábados de 9 a 14:30 horas.  Verano (abril a octubre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14:30 horas. ";"";" Metro: Usera (línea 6), Almendrales (línea 3)  Bus: 6, 18, 22, 23, 47, 59, 76, 78, 79, 85, 86, 247 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2427e1635561c010VgnVCM1000000b205a0aRCRD";"JESUS DEL GRAN PODER";"CALLE";"V";"42";"";"";"";"";"MADRID";"MADRID";"28026";"ALMENDRALES";"USERA";"440603";"4471089";"40.38639943136542";"-3.7010971746900325";"915 001 202";"";"";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12425;"Mercado municipal de La Guindalera";"Es un mercado de carácter muy tradicional, construido a mediados de la década de los 40 del siglo pasado, con disposición en una planta, y situado en pleno barrio de La Guindalera (distrito de Salamanca) en la misma plaza de San Cayetano, que también ejerce de aparcamiento subterráneo que da servicio al mercado. El mercado tiene una oferta muy variada y de gran calidad en alimentación en fresco (fruterías, carnicerías, pescaderías, charcuterías, pollería y panadería), complementada con establecimientos de ultramarinos y variantes. También nos podemos tomar un tiempo de descanso en su bar y hacer otras compras necesarias sin realizar incómodos desplazamientos, en su tienda de moda, en su relojería, o en su herbolario. Desde el año 2007 al 2011 se han acometido en el mercado diversas actuaciones dirigidas a la mejora de sus instalaciones";"  Invierno : de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábado de 9 a 14 horas.   Verano  (de junio a octubre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábado de 9 a 14 horas. ";"";" Metro: Diego de León (líneas 4, 5, 6). Salida calle Eraso.  Bus: 1, 12, 26, 43, 56, 72, 73, 74, 48, C1, C2. ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=31b6e1635561c010VgnVCM1000000b205a0aRCRD";"ERASO";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"443193";"4476364";"40.43410047219345";"-3.671056299540891";"917 257 443";"";"mercadodelaguindalera@hotmail.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12451;"Mercado municipal de Las Ventas";" El actual mercado de Las Ventas, construido en 1995 para sustituir al antiguo Mercado de Canillas en el curso de la operación de remodelación urbanística del Puente de Ventas, está situado frente a la Plaza de Toros de las Ventas. Este mercado es todo un referente en la actividad comercial, económica y social del distrito de Ciudad Lineal y sus colindantes, a los que extiende su ámbito de influencia, tanto por la variedad de su oferta como por la gran selección de sus productos. El mercado tiene una reconocida fama por la excelente relación calidad-precio que ofrece al comprador, además de profesionalidad en el trato cotidiano con el cliente. Destaca de forma especial la extensa gama que presenta en los productos frescos de gran demanda, principalmente frutas, verduras, pescado y carnes. El mercado cuenta con parking, cajeros automáticos y una accesibilidad total a sus instalaciones. Cuenta con espacio disponible para la implantación de nuevas actividades. ";"  El horario del Mercado es de:  
 Lunes a Sábados de 09:00 a 21:00 horas 
     
  El horario del Parking de:  
 Lunes a viernes de 07:00 a 23:00 horas 
 Sábados de 09:00 a 21:00 horas 
 Domingos de 09:00 a 15:00 horas ";"";" Metro: Carmen (línea 5) y Ventas (Linea 2) 
 Bus: 21, 38, 48, 106, 110, 146, 210. ";" Otras entradas por las calles: Ventas con vuelta a la calle Siena , Virgen del coro. ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1a7b72081661c010VgnVCM1000000b205a0aRCRD";"VIRGEN DE LA ALEGRIA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28027";"CONCEPCION";"CIUDAD LINEAL";"444391";"4476290";"40.43351496197302";"-3.6569261794988055";"915 45 76 33";"";"info@mercadoventas.es";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12423;"Mercado municipal de Las Águilas";" Este mercado, ubicado en la zona comprendida entre la estación de Aluche y el área de Cuatro Vientos, se ha convertido en la actualidad en principal exponente de una de las zonas comerciales más consolidadas del distrito de Latina. El mercado de Las Águilas presenta una mezcla comercial atractiva, que incluye más de 70 puestos de venta, con excelentes establecimientos de alimentación tradicional (carnicerías, pescaderías, pollerías, fruterías, entre otros) que complementan su oferta con algunos puestos y tiendas exteriores especializados en comercio no alimentario (textil, joyería, equipamiento de hogar, bazar, floristería, electricidad&hellip;), servicios (peluquería) y hostelería. Además, dispone de áreas de aparcamiento en superficie anexas. En la planta superior del edificio del mercado la intensa actividad de la Asociación de Vecinos Las Águilas pone a disposición de los vecinos gran variedad de cursos, actividades culturales, radio local y asesoramiento legal. Entre los años 2004 y 2009, el mercado ha sido objeto de importantes obras de remodelación que, han permitido una notable modernización y mejora de sus instalaciones y servicios y dotado a la fachada de la singular imagen que hoy caracteriza a este equipamiento. ";" Invierno: de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábado de 9 a 14 horas. 
 Verano (junio a septiembre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14 horas. ";"";" Bus: 17, 34, 39, 117, 139, 155 
   ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6db7e1635561c010VgnVCM1000000b205a0aRCRD";"GENERAL ROMERO BASART";"CALLE";"V";"125";"";"";"";"";"MADRID";"MADRID";"28044";"LAS AGUILAS";"LATINA";"434884";"4470173";"40.37771961975467";"-3.7683778002246617";"915 095 343";"";"mercadoaguilas@telefonica.net";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12406;"Mercado municipal de Los Mostenses";" Situado, en la Plaza de los Mostenses, es uno de los mercados más veteranos de la ciudad de Madrid. Construido en el año 1946, su seña de identidad característica es la formidable mezcla de culturas, gastronomía y alimentos que representan los cinco continentes. Un paseo por sus pescaderías nos ofrece una lección de biología marina descubriendo especies que seguro vemos por vez primera. Entre sus 89 establecimientos también están presentes comercios destinados al equipamiento del hogar y diversos servicios comunes a todos los mercados, aunque sea el exotismo su rasgo característico. ";" Invierno: de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábados de 9 a 14 horas. 
 Verano (del 15 de junio al 15 de septiembre): de lunes a jueves de 9 a 14 y de 17:30 a 20 horas. Viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14 horas. ";"";" Metro: Noviciado (línea 2), Plaza de España (línea 3, 10). 
 Bus: 1, 2, 44, 46, 74, 75, 133, 138, 148, 202, C. ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=531c72081661c010VgnVCM1000000b205a0aRCRD";"MOSTENSES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439971";"4475184";"40.423243776104";"-3.7089296405152186";"915 425 838";"";"gerencia@mercadolosmostenses.es";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12402;"Mercado municipal de Maravillas";" Situado en el distrito de Tetuán, el mercado de Maravillas es una referencia por su dimensión y dinamismo. Desde su inauguración en 1942 es sin duda el mercado de mayores dimensiones de Madrid y uno de los más grandes de Europa. El mercado cuenta con alrededor de 210 locales comerciales que ofrecen una amplísima gama de productos; desde los más frescos, servidos directamente de los productores; a los elaborados de alta gama, con la mejor presentación y calidad. 
  Visitar el mercado supone entrar en un gran zoco que destaca por su animada actividad y dimensión. Destacan como elementos originales en su estructura, la cubierta en forma de dientes de sierra, que permite a través de grandes ventanales la entrada de luz cenital natural al mercado, y la fachada de la entrada principal diseñada por el arquitecto D. Pedro de Muguruza. El edificio del mercado Maravillas está catalogado, con un nivel de protección 3. 
  El mercado cuenta con numerosos servicios que facilitan la compra al consumidor: cuenta con dos parkings con capacidad para más de 350 vehículos, accesos por cuatro calles (Bravo Murillo, Hernani, Palencia y por la plaza Condesa de Gavia), ascensores, rampas de servicio, cajero automático, calefacción y aire acondicionado, así como un trato profesional y personalizado por parte de sus comerciantes. Destaca el cuidado por desarrollar proyectos ecosostenibles: parte de la energía eléctrica del mercado proviene de acumuladores de placas solares situados en su tejado. ";"  Invierno:  de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábado de 9 a 15 horas. 
  Verano  (de junio a octubre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 15 horas. ";"";" Metro: Cuatro Caminos (líneas 1, 2 y 6) , Alvarado (línea 1) 
 Bus: 3, 45, 64, 66, 124, 128, 149, C2, F ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b3e7e1635561c010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"122";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"440457";"4478046";"40.449060922663605";"-3.7034696566148426";"915 334 030 ";"";"administracion@mercadomaravillas.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12407;"Mercado municipal de Mediodía - Entrevías";"Este mercado situado en el barrio de Entrevías, en la calle Benamejí-Campiña fue construido en el año 1987, es uno de los cuatro mercados del distrito de Puente de Vallecas. El mercado está integrado por una planta comercial en la que comparten espacio una mediana superficie del grupo Ahorramas y comercio diverso entre el que se encuentra una lencería, una óptica, una tienda de fotografía, de deportes y electrodomésticos, además de dos entidades financieras.";" De lunes a sábados de 9 a 21 horas. ";"";" Bus: 24, 102, 103, 111  Renfe: Entrevías ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1a0872081661c010VgnVCM1000000b205a0aRCRD";"CAMPI&Ntilde;A";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28053";"ENTREVIAS";"PUENTE DE VALLECAS";"443300";"4470171";"40.37831782244751";"-3.6692420255769287";"910 705 009";"";"";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12436;"Mercado municipal de Moratalaz";" Construido en 1971 en la calle Cañada, perteneciente al distrito de Moratalaz.   Durante los años 2010 y 2011, se acometió una profunda reforma de las instalaciones y los equipamientos del mercado. En la actualidad acoge unos 60 locales comerciales, entre los que se incluye una mediana superficie de alimentación de LIDL, que reúnen una completa gama de productos y servicios de calidad. El centro cuenta con dos plantas y un amplio parking para clientes y ofrece una gran variedad en alimentos de consumo tradicional y en productos gastronómicos de selección.  Dispone de aparcamiento exterior. ";" Invierno: de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábados de 9 a 14 horas.  Verano (abril a septiembre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14 horas. ";"";" Metro: Artilleros (línea 9)  Bus: 20, 30, 32, 71, 100 ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=603872081661c010VgnVCM1000000b205a0aRCRD";"CAÑADA";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28030";"VINATEROS";"MORATALAZ";"445342";"4473110";"40.40493085829736";"-3.645440746968987";"914 394 479";"";"mdomoratalaz@gmail.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12435;"Mercado municipal de Numancia";"Remodelado totalmente en 2003, el mercado de Numancia, es referente de compra para los vecinos de Puente de Vallecas desde su inauguración en 1985, cuenta con dos plantas comerciales, comunicadas entre si mediante ascensores y aparcamiento que aseguran accesibilidad universal. En la planta inferior se ubican los puestos de mercado tradicional, con una marcada especialización en alimentación fresca. La planta superior está ocupada por un bazar, El Millón del Hogar. Además, el mercado cuenta con diversos locales de hostelería, comercio no alimentario y servicios diversos";" Invierno: de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábados de 9 a 14 horas.  Verano (mayo a septiembre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14 horas. ";"";" Metro: Portazgo y Buenos Aires (línea 1).  Bus: 10, 54, 57, 58, 103, 136, 143. ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b65872081661c010VgnVCM1000000b205a0aRCRD";"JOSEFA DIAZ";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"444268";"4471837";"40.393391586979924";"-3.6579853920414527";"914 777 143";"";"mercado.numancia@yahoo.es";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12430;"Mercado municipal de Orcasitas";"En el barrio del distrito de Usera del que tomó su nombre cuando fue inaugurado en el año 1973 se encuentra el Mercado de Orcasitas. Consolidado a lo largo de sus cerca de 50 años como referente para la compra cotidiana de los vecinos de Orcasitas, cuenta desde el año 2009 con una imagen y unas instalaciones totalmente renovadas. En sus instalaciones se agrupan además de los tradicionales puestos de mercado, especializados en la venta de toda clase de alimentos (pescaderías, panaderías, fruterías y verdulerías, carnicerías, ultramarinos&hellip;), un moderno supermercado de Mercadona y diversos locales dedicados a otras actividades comerciales y de servicios (restaurante, cervecería, ferretería&hellip;.).";" Invierno: de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábados de 9 a 14 horas.  Verano (de mayo a septiembre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14 horas. ";"";"Bus: 6, 60, 78, 81, 116, 131";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d7872081661c010VgnVCM1000000b205a0aRCRD";"VILLABONA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28041";"ORCASITAS";"USERA";"439392";"4469154";"40.368880585172406";"-3.715179497757883";"913 418 096";"";"mercadoorcasitas@hotmail.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
4824300;"Mercado municipal de Orcasur";"Ubicado en la gran avenida de la que toma su nombre, el mercado de Orcasur, inaugurado en 1974, integra, en sus dos plantas comerciales, diversos locales comerciales especializados en productos de alimentación (carnes y derivados aves, huevos y caza, pescados y mariscos, frutas y verduras, quesos y embutidos, &hellip;), moda y complementos, joyas, relojes&hellip; y tres bares. En la actualidad cuenta con superficie comercial disponible para la implantación de nuevas actividades en un entorno que ofrece interesantes expectativas de negocio.";" Invierno: de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábados de 9 a 14 horas.  Verano (junio a septiembre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14 horas. ";"";" Metro: San Fermín-Orcasur (línea 3)  Bus: 78, 116  Renfe: Orcasitas ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=081042a0c0988110VgnVCM2000000c205a0aRCRD";"ORCASUR";"AVENIDA";"V";"37";"";"";"";"";"MADRID";"MADRID";"28041";"ORCASUR";"USERA";"440650";"4469213";"40.36950276926645";"-3.7003684475234975";"913 175 275";"";"mercasur2007@gmail.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12394;"Mercado municipal de Pacífico";"En el distrito del Retiro, muy próximo a la avenida Ciudad de Barcelona, se encuentra, desde el año 1959 en que fue inaugurado, el Mercado de Pacífico. En el año 2014, se realizaron en este mercado importantes obras de mejora de las instalaciones Después de la ejecución de estas obras, el mercado de Pacífico ha incorporado un establecimiento en formato supermercado (Ahorramás) en la planta alta, mientras que en la planta baja se han concentrado todos los establecimientos en formato tradicional. Asimismo se han eliminado las barreras arquitectónicas que dificultaban los accesos al mercado, con la instalación de dos amplios ascensores para los clientes y se han mejorado y renovado todas las instalaciones en zonas comunes (sistema de protección contra incendios, nuevos aseos accesibles para visitantes, rehabilitación de cubierta, sistema de climatización, etc.).";" Invierno: de lunes a viernes de 9 a 14 y de 17 a 20 horas. Sábado de 9 a 14 horas.  Verano (mayo a octubre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14 horas. ";"";" Metro: Pacífico (línea 1, 6), Menéndez Pelayo (línea 1)  Bus: 10, 24, 32, 37, 54, 56, 57, 63, 141, 152 y 156. ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a9c872081661c010VgnVCM1000000b205a0aRCRD";"VALDERRIBAS";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28007";"PACIFICO";"RETIRO";"442786";"4473062";"40.40433546207187";"-3.6755452423143433";"915 517 276                  
                  
";"";"merpaciadmon@hotmail.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12412;"Mercado municipal de Prosperidad";" El mercado de Prosperidad, inaugurado en el año 1954 y ubicado en el número 81 de la calle López de Hoyos, uno de los principales ejes comerciales del distrito de Chamartín, reabre sus puertas al público tras las obras de remodelación que lo han convertido en un mercado, accesible, adaptado a las nuevas demandas de los consumidores y atractivo para los vecinos .  En la planta baja del mercado se ubican un total de 31 locales comerciales, entre los que se encuentran los puestos tradicionales de mercado como son carnicería y derivados, frutería y verdulería, pescadería, aves, charcutería, a los que se suman puestos destinados a otras actividades como la de floristería, arreglos  de costura, panadería, etc.    Así mismo se ha dotado al mercado de una nueva zona de degustación como punto de encuentro de los vecinos.Por su parte, en la planta primera se ha instalado una mediana superficie de la cadena &quot;Ahorramás&quot;, como atractivo comercial.  El mercado continúa contando con diversas tiendas exteriores con acceso por la calle López de Hoyos y por la emblemática plaza de Prosperidad, principal punto de reunión los vecinos del barrio y nudo fundamental de comunicación mediante transporte público.&quot; ";" Invierno   De lunes a viernes de 9 a 14 y de 17 a 20 horas.  Sábados de 9 a 14 horas.   Verano (de abril a octubre, ambos inclusive):   De lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas.  Sábados de 9 a 14 horas.  ";"";" Metro: Prosperidad (línea 4).  Bus: 1, 9, 29, 52, 73. ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ffe872081661c010VgnVCM1000000b205a0aRCRD";"LOPEZ DE HOYOS";"CALLE";"V";"81";"";"";"";"";"MADRID";"MADRID";"28002";"CIUDAD JARDIN";"CHAMARTIN";"442942";"4477505";"40.4443619472988";"-3.674118079721278";"914 139 897";"";"mercadoprosperidad@gmail.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12434;"Mercado municipal de Puente de Vallecas";"El primitivo mercado de Puente de Vallecas fue inaugurado en el año 1950. Muy cercano al eje comercial de Avenida de la Albufera y anexo al eje de la Avenida del Monte Igueldo, está localizado en el barrio de San Diego, en un edificio de una sola planta comercial, aunque en dos alturas, obligadas por la pendiente de la calle Martínez de la Riva. La imagen de este mercado, con reminiscencias clasicistas, se caracteriza por sus tres entradas almohadilladas de granito gris rematadas en un frontón y dos pequeñas esferas adornando el conjunto. Entre los años 2006 y 2007 se llevó a cabo una rehabilitación integral del mercado, que, unida a su reestructuración comercial, a la incorporación de un supermercado de Mercadona y a la habilitación de plazas de aparcamiento para los clientes en el sótano, ha proporcionado su imagen actual. Se trata de un mercado con una oferta comercial muy completa en productos de alimentación &ldquo;en fresco&rdquo; (varias carnicerías, pescaderías, fruterías, pollerías), variantes, charcuterías, quesos o herbolario, además del supermercado. También podemos encontrar otros establecimientos complementarios como bares, tintorería, cristalería, zapatero, lencería, parafarmacia, recreativos e inmobiliaria.";" Invierno: de lunes a viernes de 9 a 14 y de 17 a 20:30 horas. Sábados de 9 a 14 horas.  Verano (abril a octubre, ambos inclusive): de lunes a viernes de 9 a 14 y de 17:30 a 20:30 horas. Sábados de 9 a 14 horas. ";"";" Metro: Puente Vallecas y Nueva Numancia (línea 1)  Bus: 10, 24, 54, 57, 58, 111, 113, 136, 148, 310, 410 ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=461972081661c010VgnVCM1000000b205a0aRCRD";"MARTINEZ DE LA RIVA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28053";"SAN DIEGO";"PUENTE DE VALLECAS";"443441";"4472049";"40.39524554761876";"-3.667748162837308";"913 818 494";"";"ccpuentevallecas@hotmail.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12428;"Mercado municipal de Puerta Bonita";"El actual mercado de Puerta Bonita está integrado en el edificio multiusos Palacio de Vista Alegre, en el emplazamiento de la antigua Plaza de Toros de Vista Alegre, consta de tres plantas comerciales y dispone de aparcamiento. Inaugurado en el año 2008, sustituye al antiguo mercado de Puerta Bonita, que estaba situado a unas manzanas de la actual ubicación. Su estética moderna y luminosa, la distribución de los espacios comerciales y de servicios, la disponibilidad de medios de transporte público y plazas de aparcamiento para transporte privado, y su oferta de productos de calidad y variada, generan uno de los conjuntos más atractivos a la hora de realizar nuestra compra habitual.";"De lunes a sábados de 9 a 21 horas. Los domingos del mes de diciembre de 10 a 15 horas.";"";" Metro: Oporto (líneas 5 y 6), Vista Alegre (línea 5).  Bus: 55, 119. ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c3972081661c010VgnVCM1000000b205a0aRCRD";"MATILDE HERNANDEZ";"CALLE";"V";"100";"";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437461";"4471078";"40.386069987981855";"-3.7381115427324576";"914 629 811";"";"admon@ccpuertabonita.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
12417;"Mercado municipal de San Antón";"En pleno barrio de Justicia, junto a la plaza de Chueca, a medio camino entre la Gran Vía, la calle Fuencarral y el paseo de Recoletos, este mercado de reciente construcción sustituye en el mismo emplazamiento a otro edificio de mediados de la década de los 40 del siglo pasado. El edificio está dividido en tres plantas principales y completa su oferta con un pequeño supermercado Supercor y dos sótanos de aparcamiento que permitirán hacer la compra de forma más cómoda y dinámica. La primera planta está dedicada a la venta de producto perecedero y está dividida en 12 puestos de mercado tradicional. La segunda permite la degustación en sus 11 puestos y además, actividad cultural, ya que disfruta de un gran espacio multifuncional. En la tercera planta se ubica el restaurante y la gran terraza del mercado, con vistas de altura al barrio de Chueca.";"  Planta baja (supermercado): de lunes a domingo de 10 a 22 horas.  Planta 1&ordf; (área de Mercado): de lunes a sábado de 10 a 22 horas. Domingos de 10 a 15 horas.  Planta 2&ordf; (área de tapeo y comida rápida): de lunes a domingo de 10 a 24 horas.  Planta 3&ordf; (área de restauración): de domingo a jueves de 10 a 24. Viernes, sábados y vísperas de festivo de 10 de la mañana a 1:30 horas de la madrugada .    ";"Zona Wifi";" Metro: Chueca (línea 5), Banco de España (línea 2), Gran Vía (línea 1 y 5).  Bus: 1, 2, 3, 40, 46, 74, 146, 149, 202. ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e26972081661c010VgnVCM1000000b205a0aRCRD";"AUGUSTO FIGUEROA";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440934";"4475043";"40.422042629795236";"-3.697565301846024";"913 300 730";"";"info@mercadosananton.com";"/contenido/entidadesYorganismos/Comercios/Mercados"; 
